BoroughName,Date,Year,Month,CrimeCount,Population,CrimeRate_per_1000,CrimeRate_per_100k
Kensington And Chelsea,2018-10-01,2018,10,1871,159301.0,11.74506123627598,1174.506123627598
Kensington And Chelsea,2018-11-01,2018,11,2003,159301.0,12.573681270048525,1257.3681270048526
Kensington And Chelsea,2018-12-01,2018,12,1911,159301.0,11.996158216207055,1199.6158216207054
Kensington And Chelsea,2019-01-01,2019,1,1882,160531.0,11.723592327961578,1172.3592327961578
Kensington And Chelsea,2019-02-01,2019,2,1839,160531.0,11.455731291775422,1145.5731291775421
Kensington And Chelsea,2019-03-01,2019,3,2116,160531.0,13.181254710928107,1318.1254710928106
Kensington And Chelsea,2019-04-01,2019,4,1956,160531.0,12.184562483258684,1218.4562483258685
Kensington And Chelsea,2019-05-01,2019,5,1990,160531.0,12.396359581638437,1239.6359581638437
Kensington And Chelsea,2019-06-01,2019,6,2268,160531.0,14.128112327214058,1412.8112327214058
Kensington And Chelsea,2019-07-01,2019,7,2364,160531.0,14.726127663815712,1472.6127663815712
Kensington And Chelsea,2019-08-01,2019,8,2837,160531.0,17.67259906186344,1767.259906186344
Kensington And Chelsea,2019-09-01,2019,9,2179,160531.0,13.573702275572941,1357.3702275572941
Kensington And Chelsea,2019-10-01,2019,10,2364,160531.0,14.726127663815712,1472.6127663815712
Kensington And Chelsea,2019-11-01,2019,11,2402,160531.0,14.962842067887198,1496.28420678872
Kensington And Chelsea,2019-12-01,2019,12,2343,160531.0,14.595311808934099,1459.53118089341
Kensington And Chelsea,2020-01-01,2020,1,2170,160794.0,13.495528440115924,1349.5528440115925
Kensington And Chelsea,2020-02-01,2020,2,1923,160794.0,11.959401470204112,1195.9401470204111
Kensington And Chelsea,2020-03-01,2020,3,1339,160794.0,8.327425152679826,832.7425152679826
Kensington And Chelsea,2020-04-01,2020,4,975,160794.0,6.063659091757156,606.3659091757155
Kensington And Chelsea,2020-05-01,2020,5,1157,160794.0,7.195542122218491,719.5542122218491
Kensington And Chelsea,2020-06-01,2020,6,1376,160794.0,8.557533241290098,855.7533241290098
Kensington And Chelsea,2020-07-01,2020,7,1777,160794.0,11.05140739082304,1105.140739082304
Kensington And Chelsea,2020-08-01,2020,8,1674,160794.0,10.410836225232284,1041.0836225232285
Kensington And Chelsea,2020-09-01,2020,9,1823,160794.0,11.337487717203379,1133.7487717203378
Kensington And Chelsea,2020-10-01,2020,10,1849,160794.0,11.499185292983569,1149.9185292983568
Kensington And Chelsea,2020-11-01,2020,11,1372,160794.0,8.532656691170068,853.2656691170068
Kensington And Chelsea,2020-12-01,2020,12,1620,160794.0,10.075002798611889,1007.5002798611889
Kensington And Chelsea,2021-01-01,2021,1,1153,161552.0,7.137020897296226,713.7020897296227
Kensington And Chelsea,2021-02-01,2021,2,1195,161552.0,7.396999108646132,739.6999108646132
Kensington And Chelsea,2021-03-01,2021,3,1370,161552.0,8.480241655937407,848.0241655937407
Kensington And Chelsea,2021-04-01,2021,4,1461,161552.0,9.04352778052887,904.3527780528871
Kensington And Chelsea,2021-05-01,2021,5,1685,161552.0,10.430078241061702,1043.0078241061701
Kensington And Chelsea,2021-06-01,2021,6,1648,161552.0,10.20104981677726,1020.1049816777261
Kensington And Chelsea,2021-07-01,2021,7,1752,161552.0,10.844805387738933,1084.4805387738934
Kensington And Chelsea,2021-08-01,2021,8,1707,161552.0,10.566257304149747,1056.625730414975
Kensington And Chelsea,2021-09-01,2021,9,1893,161552.0,11.717589382985045,1171.7589382985045
Kensington And Chelsea,2021-10-01,2021,10,1944,161552.0,12.033277211052788,1203.327721105279
Kensington And Chelsea,2021-11-01,2021,11,1881,161552.0,11.64330989402793,1164.330989402793
Kensington And Chelsea,2021-12-01,2021,12,1807,161552.0,11.185253045459046,1118.5253045459046
Kensington And Chelsea,2022-01-01,2022,1,1793,162446.0,11.037514004653854,1103.7514004653854
Kensington And Chelsea,2022-02-01,2022,2,1605,162446.0,9.88020634549327,988.0206345493272
Kensington And Chelsea,2022-03-01,2022,3,1826,162446.0,11.24065843418736,1124.065843418736
Kensington And Chelsea,2022-04-01,2022,4,1770,162446.0,10.895928493160804,1089.5928493160804
Kensington And Chelsea,2022-05-01,2022,5,1764,162446.0,10.85899314233653,1085.899314233653
Kensington And Chelsea,2022-06-01,2022,6,1805,162446.0,11.111384706302402,1111.1384706302401
Kensington And Chelsea,2022-07-01,2022,7,1927,162446.0,11.862403506395971,1186.2403506395972
Kensington And Chelsea,2022-08-01,2022,8,2324,162446.0,14.306292552602095,1430.6292552602094
Kensington And Chelsea,2022-09-01,2022,9,1677,162446.0,10.323430555384558,1032.3430555384557
Kensington And Chelsea,2022-10-01,2022,10,1932,162446.0,11.8931829654162,1189.31829654162
Kensington And Chelsea,2022-11-01,2022,11,1929,162446.0,11.874715290004064,1187.4715290004062
Kensington And Chelsea,2022-12-01,2022,12,1803,162446.0,11.09907292269431,1109.907292269431
Kensington And Chelsea,2023-01-01,2023,1,1860,163255.0,11.393219196961809,1139.3219196961809
Kensington And Chelsea,2023-02-01,2023,2,1655,163255.0,10.137514930629997,1013.7514930629995
Kensington And Chelsea,2023-03-01,2023,3,1874,163255.0,11.478974610272275,1147.8974610272273
Kingston Upon Thames,2010-04-01,2010,4,991,158648.0,6.246533205587212,624.6533205587211
Kingston Upon Thames,2010-05-01,2010,5,1024,158648.0,6.454540870354496,645.4540870354496
Kingston Upon Thames,2010-06-01,2010,6,1044,158648.0,6.580606121728606,658.0606121728606
Kingston Upon Thames,2010-07-01,2010,7,975,158648.0,6.145681004487923,614.5681004487923
Kingston Upon Thames,2010-08-01,2010,8,897,158648.0,5.65402652412889,565.402652412889
Kingston Upon Thames,2010-09-01,2010,9,1126,158648.0,7.097473652362463,709.7473652362462
Kingston Upon Thames,2010-10-01,2010,10,1147,158648.0,7.22984216630528,722.984216630528
Kingston Upon Thames,2010-11-01,2010,11,1046,158648.0,6.593212646866018,659.3212646866018
Kingston Upon Thames,2010-12-01,2010,12,933,158648.0,5.880943976602289,588.0943976602289
Kingston Upon Thames,2011-01-01,2011,1,876,160469.0,5.458998311200294,545.8998311200294
Kingston Upon Thames,2011-02-01,2011,2,992,160469.0,6.181879366108095,618.1879366108095
Kingston Upon Thames,2011-03-01,2011,3,1065,160469.0,6.636795892041453,663.6795892041454
Kingston Upon Thames,2011-04-01,2011,4,1019,160469.0,6.350136163371118,635.0136163371118
Kingston Upon Thames,2011-05-01,2011,5,955,160469.0,5.951305236525435,595.1305236525435
Kingston Upon Thames,2011-06-01,2011,6,960,160469.0,5.982463902685254,598.2463902685254
Kingston Upon Thames,2011-07-01,2011,7,1020,160469.0,6.356367896603082,635.6367896603082
Kingston Upon Thames,2011-08-01,2011,8,929,160469.0,5.789280172494376,578.9280172494375
Kingston Upon Thames,2011-09-01,2011,9,980,160469.0,6.10709856732453,610.709856732453
Kingston Upon Thames,2011-10-01,2011,10,1149,160469.0,7.160261483526413,716.0261483526413
Kingston Upon Thames,2011-11-01,2011,11,1084,160469.0,6.755198823448765,675.5198823448766
Kingston Upon Thames,2011-12-01,2011,12,1088,160469.0,6.780125756376621,678.012575637662
Kingston Upon Thames,2012-01-01,2012,1,1001,163939.0,6.1059296445629165,610.5929644562917
Kingston Upon Thames,2012-02-01,2012,2,959,163939.0,5.849736792343494,584.9736792343493
Kingston Upon Thames,2012-03-01,2012,3,1054,163939.0,6.42922062474457,642.922062474457
Kingston Upon Thames,2012-04-01,2012,4,894,163939.0,5.453247854384863,545.3247854384863
Kingston Upon Thames,2012-05-01,2012,5,947,163939.0,5.776538834566516,577.6538834566516
Kingston Upon Thames,2012-06-01,2012,6,970,163939.0,5.916834920305724,591.6834920305723
Kingston Upon Thames,2012-07-01,2012,7,909,163939.0,5.544745301606085,554.4745301606085
Kingston Upon Thames,2012-08-01,2012,8,1042,163939.0,6.356022666967592,635.6022666967592
Kingston Upon Thames,2012-09-01,2012,9,975,163939.0,5.9473340693794645,594.7334069379465
Kingston Upon Thames,2012-10-01,2012,10,1098,163939.0,6.697613136593489,669.761313659349
Kingston Upon Thames,2012-11-01,2012,11,1017,163939.0,6.203526921598887,620.3526921598888
Kingston Upon Thames,2012-12-01,2012,12,859,163939.0,5.2397538108686765,523.9753810868676
Kingston Upon Thames,2013-01-01,2013,1,933,166826.0,5.592653423327299,559.2653423327299
Kingston Upon Thames,2013-02-01,2013,2,850,166826.0,5.09512905662187,509.512905662187
Kingston Upon Thames,2013-03-01,2013,3,899,166826.0,5.388848261062424,538.8848261062425
Kingston Upon Thames,2013-04-01,2013,4,816,166826.0,4.8913238943569946,489.13238943569945
Kingston Upon Thames,2013-05-01,2013,5,916,166826.0,5.490750842194862,549.0750842194861
Kingston Upon Thames,2013-06-01,2013,6,811,166826.0,4.861352546965101,486.1352546965101
Kingston Upon Thames,2013-07-01,2013,7,841,166826.0,5.041180631316461,504.1180631316462
Kingston Upon Thames,2013-08-01,2013,8,809,166826.0,4.849364008008344,484.9364008008344
Kingston Upon Thames,2013-09-01,2013,9,832,166826.0,4.987232206011053,498.72322060110537
Kingston Upon Thames,2013-10-01,2013,10,988,166826.0,5.9223382446381265,592.2338244638127
Kingston Upon Thames,2013-11-01,2013,11,948,166826.0,5.682567465502979,568.2567465502979
Kingston Upon Thames,2013-12-01,2013,12,820,166826.0,4.91530097227051,491.53009722705093
Kingston Upon Thames,2014-01-01,2014,1,780,169991.0,4.588478213552482,458.84782135524824
Kingston Upon Thames,2014-02-01,2014,2,767,169991.0,4.512003576659941,451.2003576659941
Kingston Upon Thames,2014-03-01,2014,3,869,169991.0,5.112035343047573,511.20353430475734
Kingston Upon Thames,2014-04-01,2014,4,798,169991.0,4.69436617232677,469.436617232677
Kingston Upon Thames,2014-05-01,2014,5,848,169991.0,4.988499391144237,498.8499391144237
Kingston Upon Thames,2014-06-01,2014,6,842,169991.0,4.953203404886141,495.3203404886141
Kingston Upon Thames,2014-07-01,2014,7,826,169991.0,4.859080774864552,485.90807748645517
Kingston Upon Thames,2014-08-01,2014,8,846,169991.0,4.976734062391539,497.67340623915385
Kingston Upon Thames,2014-09-01,2014,9,931,169991.0,5.476760534381232,547.6760534381232
Kingston Upon Thames,2014-10-01,2014,10,948,169991.0,5.576765828779171,557.6765828779171
Kingston Upon Thames,2014-11-01,2014,11,1004,169991.0,5.9061950338547335,590.6195033854733
Kingston Upon Thames,2014-12-01,2014,12,946,169991.0,5.565000500026472,556.5000500026472
Kingston Upon Thames,2015-01-01,2015,1,875,173558.0,5.041542308623054,504.15423086230544
Kingston Upon Thames,2015-02-01,2015,2,872,173558.0,5.024257020707775,502.4257020707775
Kingston Upon Thames,2015-03-01,2015,3,892,173558.0,5.139492273476302,513.9492273476302
Kingston Upon Thames,2015-04-01,2015,4,832,173558.0,4.793786515170721,479.3786515170721
Kingston Upon Thames,2015-05-01,2015,5,903,173558.0,5.202871662498992,520.2871662498992
Kingston Upon Thames,2015-06-01,2015,6,951,173558.0,5.479436269143457,547.9436269143457
Kingston Upon Thames,2015-07-01,2015,7,936,173558.0,5.393009829567061,539.3009829567061
Kingston Upon Thames,2015-08-01,2015,8,864,173558.0,4.978162919600364,497.81629196003644
Kingston Upon Thames,2015-09-01,2015,9,856,173558.0,4.9320688184929535,493.2068818492953
Kingston Upon Thames,2015-10-01,2015,10,923,173558.0,5.318106915267519,531.8106915267518
Kingston Upon Thames,2015-11-01,2015,11,964,173558.0,5.554339183442999,555.4339183442999
Kingston Upon Thames,2015-12-01,2015,12,1017,173558.0,5.859712603279595,585.9712603279595
Kingston Upon Thames,2016-01-01,2016,1,900,176140.0,5.10957193141819,510.95719314181906
Kingston Upon Thames,2016-02-01,2016,2,894,176140.0,5.075508118542069,507.55081185420687
Kingston Upon Thames,2016-03-01,2016,3,871,176140.0,4.944930169183604,494.49301691836035
Kingston Upon Thames,2016-04-01,2016,4,956,176140.0,5.427500851595322,542.7500851595322
Kingston Upon Thames,2016-05-01,2016,5,984,176140.0,5.586465311683888,558.6465311683887
Kingston Upon Thames,2016-06-01,2016,6,883,176140.0,5.013057794935847,501.3057794935846
Kingston Upon Thames,2016-07-01,2016,7,870,176140.0,4.939252867037584,493.9252867037584
Kingston Upon Thames,2016-08-01,2016,8,877,176140.0,4.978993982059725,497.8993982059725
Kingston Upon Thames,2016-09-01,2016,9,980,176140.0,5.5637561030998075,556.3756103099807
Kingston Upon Thames,2016-10-01,2016,10,947,176140.0,5.37640513228114,537.6405132281141
Kingston Upon Thames,2016-11-01,2016,11,916,176140.0,5.2004087657545135,520.0408765754513
Kingston Upon Thames,2016-12-01,2016,12,1024,176140.0,5.813557397524697,581.3557397524696
Kingston Upon Thames,2017-01-01,2017,1,1026,178419.0,5.750508634170128,575.0508634170127
Kingston Upon Thames,2017-02-01,2017,2,956,178419.0,5.358173737101991,535.817373710199
Kingston Upon Thames,2017-03-01,2017,3,1117,178419.0,6.260544000358706,626.0544000358707
Kingston Upon Thames,2017-04-01,2017,4,984,178419.0,5.515107695929245,551.5107695929245
Kingston Upon Thames,2017-05-01,2017,5,1031,178419.0,5.778532555389281,577.853255538928
Kingston Upon Thames,2017-06-01,2017,6,936,178419.0,5.246078052225379,524.607805222538
Kingston Upon Thames,2017-07-01,2017,7,1035,178419.0,5.8009516923646025,580.0951692364603
Kingston Upon Thames,2017-08-01,2017,8,1034,178419.0,5.795346908120772,579.5346908120772
Kingston Upon Thames,2017-09-01,2017,9,1015,178419.0,5.688856007487992,568.8856007487991
Kingston Upon Thames,2017-10-01,2017,10,1152,178419.0,6.456711448892775,645.6711448892775
Kingston Upon Thames,2017-11-01,2017,11,1223,178419.0,6.8546511302047435,685.4651130204743
Kingston Upon Thames,2017-12-01,2017,12,974,178419.0,5.45905985349094,545.905985349094
Kingston Upon Thames,2018-01-01,2018,1,1062,179581.0,5.913765932921634,591.3765932921634
Kingston Upon Thames,2018-02-01,2018,2,974,179581.0,5.42373636409197,542.3736364091969
Kingston Upon Thames,2018-03-01,2018,3,1015,179581.0,5.6520455950239725,565.2045595023973
Kingston Upon Thames,2018-04-01,2018,4,998,179581.0,5.557380791954605,555.7380791954605
Kingston Upon Thames,2018-05-01,2018,5,1032,179581.0,5.74671039809334,574.6710398093339
Kingston Upon Thames,2018-06-01,2018,6,959,179581.0,5.340208596677822,534.0208596677822
Kingston Upon Thames,2018-07-01,2018,7,1105,179581.0,6.1532121995088565,615.3212199508857
Kingston Upon Thames,2018-08-01,2018,8,1185,179581.0,6.598693625717643,659.8693625717643
Kingston Upon Thames,2018-09-01,2018,9,1046,179581.0,5.824669647679877,582.4669647679877
Kingston Upon Thames,2018-10-01,2018,10,1267,179581.0,7.055312087581648,705.5312087581648
Kingston Upon Thames,2018-11-01,2018,11,1195,179581.0,6.65437880399374,665.4378803993741
Kingston Upon Thames,2018-12-01,2018,12,1053,179581.0,5.863649272473146,586.3649272473147
Kingston Upon Thames,2019-01-01,2019,1,1111,180598.0,6.1517846266293095,615.1784626629309
Kingston Upon Thames,2019-02-01,2019,2,1092,180598.0,6.046578588910176,604.6578588910177
Kingston Upon Thames,2019-03-01,2019,3,1188,180598.0,6.578145937385796,657.8145937385796
Kingston Upon Thames,2019-04-01,2019,4,1150,180598.0,6.36773386194753,636.773386194753
Kingston Upon Thames,2019-05-01,2019,5,1121,180598.0,6.207156225428853,620.7156225428853
Kingston Upon Thames,2019-06-01,2019,6,1121,180598.0,6.207156225428853,620.7156225428853
Kingston Upon Thames,2019-07-01,2019,7,1231,180598.0,6.816243812223834,681.6243812223835
Kingston Upon Thames,2019-08-01,2019,8,1088,180598.0,6.024429949390359,602.4429949390359
Kingston Upon Thames,2019-09-01,2019,9,1093,180598.0,6.052115748790131,605.211574879013
Kingston Upon Thames,2019-10-01,2019,10,1096,180598.0,6.068727228429994,606.8727228429993
Kingston Upon Thames,2019-11-01,2019,11,1173,180598.0,6.49508853918648,649.508853918648
Kingston Upon Thames,2019-12-01,2019,12,1111,180598.0,6.1517846266293095,615.1784626629309
Kingston Upon Thames,2020-01-01,2020,1,1197,182728.0,6.550720196138522,655.0720196138523
Kingston Upon Thames,2020-02-01,2020,2,1140,182728.0,6.238781139179546,623.8781139179546
Kingston Upon Thames,2020-03-01,2020,3,789,182728.0,4.317893262116369,431.78932621163693
Kingston Upon Thames,2020-04-01,2020,4,696,182728.0,3.8089400639201436,380.8940063920144
Kingston Upon Thames,2020-05-01,2020,5,812,182728.0,4.443763407906834,444.37634079068346
Kingston Upon Thames,2020-06-01,2020,6,955,182728.0,5.226347357821462,522.6347357821462
Kingston Upon Thames,2020-07-01,2020,7,1093,182728.0,5.981568232564248,598.1568232564248
Kingston Upon Thames,2020-08-01,2020,8,1018,182728.0,5.571122104986647,557.1122104986647
Kingston Upon Thames,2020-09-01,2020,9,1043,182728.0,5.707937480845848,570.7937480845848
Kingston Upon Thames,2020-10-01,2020,10,968,182728.0,5.297491353268246,529.7491353268246
Kingston Upon Thames,2020-11-01,2020,11,933,182728.0,5.1059498270653645,510.5949827065365
Kingston Upon Thames,2020-12-01,2020,12,863,182728.0,4.722866774659604,472.28667746596034
Kingston Upon Thames,2021-01-01,2021,1,763,184660.0,4.131918119787718,413.1918119787718
Kingston Upon Thames,2021-02-01,2021,2,676,184660.0,3.660781977688725,366.07819776887254
Kingston Upon Thames,2021-03-01,2021,3,823,184660.0,4.456839597097368,445.6839597097368
Kingston Upon Thames,2021-04-01,2021,4,916,184660.0,4.960467886927326,496.04678869273255
Kingston Upon Thames,2021-05-01,2021,5,951,184660.0,5.150005415357955,515.0005415357955
Kingston Upon Thames,2021-06-01,2021,6,1148,184660.0,6.2168309325246405,621.683093252464
Kingston Upon Thames,2021-07-01,2021,7,1099,184660.0,5.951478392721759,595.1478392721759
Kingston Upon Thames,2021-08-01,2021,8,974,184660.0,5.274558648326654,527.4558648326654
Kingston Upon Thames,2021-09-01,2021,9,1078,184660.0,5.837755875663381,583.7755875663381
Kingston Upon Thames,2021-10-01,2021,10,1066,184660.0,5.772771580201452,577.2771580201452
Kingston Upon Thames,2021-11-01,2021,11,1105,184660.0,5.983970540452724,598.3970540452724
Kingston Upon Thames,2021-12-01,2021,12,1110,184660.0,6.0110473302285286,601.1047330228528
Kingston Upon Thames,2022-01-01,2022,1,1037,186434.0,5.562290140210477,556.2290140210476
Kingston Upon Thames,2022-02-01,2022,2,930,186434.0,4.988360492184902,498.8360492184902
Kingston Upon Thames,2022-03-01,2022,3,1075,186434.0,5.766115622686849,576.6115622686849
Kingston Upon Thames,2022-04-01,2022,4,959,186434.0,5.143911518285291,514.3911518285291
Kingston Upon Thames,2022-05-01,2022,5,1099,186434.0,5.894847506356137,589.4847506356136
Kingston Upon Thames,2022-06-01,2022,6,1017,186434.0,5.45501357048607,545.501357048607
Kingston Upon Thames,2022-07-01,2022,7,962,186434.0,5.160003003743952,516.0003003743952
Kingston Upon Thames,2022-08-01,2022,8,946,186434.0,5.074181747964428,507.4181747964427
Kingston Upon Thames,2022-09-01,2022,9,1002,186434.0,5.374556143192765,537.4556143192765
Kingston Upon Thames,2022-10-01,2022,10,1088,186434.0,5.835845393007713,583.5845393007713
Kingston Upon Thames,2022-11-01,2022,11,1107,186434.0,5.937758134245899,593.77581342459
Kingston Upon Thames,2022-12-01,2022,12,973,186434.0,5.219005117092376,521.9005117092375
Kingston Upon Thames,2023-01-01,2023,1,1047,187973.0,5.569948875636395,556.9948875636394
Kingston Upon Thames,2023-02-01,2023,2,1009,187973.0,5.367792182919888,536.7792182919887
Kingston Upon Thames,2023-03-01,2023,3,1153,187973.0,6.1338596500561255,613.3859650056125
Lambeth,2010-04-01,2010,4,3041,297650.0,10.2166974634638,1021.66974634638
Lambeth,2010-05-01,2010,5,3161,297650.0,10.619855535024357,1061.9855535024358
Lambeth,2010-06-01,2010,6,3360,297650.0,11.288426003695616,1128.8426003695615
Lambeth,2010-07-01,2010,7,3301,297650.0,11.090206618511674,1109.0206618511675
Lambeth,2010-08-01,2010,8,3101,297650.0,10.418276499244078,1041.8276499244078
Lambeth,2010-09-01,2010,9,3219,297650.0,10.81471526961196,1081.471526961196
Lambeth,2010-10-01,2010,10,3411,297650.0,11.459768184108853,1145.9768184108852
Lambeth,2010-11-01,2010,11,3346,297650.0,11.241390895346884,1124.1390895346883
Lambeth,2010-12-01,2010,12,2534,297650.0,8.513354611120443,851.3354611120443
Lambeth,2011-01-01,2011,1,3199,304808.0,10.49513136138159,1049.513136138159
Lambeth,2011-02-01,2011,2,3021,304808.0,9.911157187475395,991.1157187475394
Lambeth,2011-03-01,2011,3,3258,304808.0,10.688695834754993,1068.8695834754994
Lambeth,2011-04-01,2011,4,3485,304808.0,11.433426944174693,1143.3426944174694
Lambeth,2011-05-01,2011,5,3378,304808.0,11.082386289073778,1108.2386289073777
Lambeth,2011-06-01,2011,6,3282,304808.0,10.76743392561875,1076.743392561875
Lambeth,2011-07-01,2011,7,3472,304808.0,11.390777144956825,1139.0777144956826
Lambeth,2011-08-01,2011,8,3325,304808.0,10.908506338416315,1090.8506338416314
Lambeth,2011-09-01,2011,9,3195,304808.0,10.482008346237631,1048.200834623763
Lambeth,2011-10-01,2011,10,3306,304808.0,10.846172016482507,1084.6172016482506
Lambeth,2011-11-01,2011,11,3389,304808.0,11.118474580719665,1111.8474580719667
Lambeth,2011-12-01,2011,12,3021,304808.0,9.911157187475395,991.1157187475394
Lambeth,2012-01-01,2012,1,3579,310527.0,11.525567825020048,1152.5567825020046
Lambeth,2012-02-01,2012,2,2621,310527.0,8.440489876886712,844.0489876886712
Lambeth,2012-03-01,2012,3,3398,310527.0,10.942687753399865,1094.2687753399866
Lambeth,2012-04-01,2012,4,3123,310527.0,10.05709648436368,1005.7096484363678
Lambeth,2012-05-01,2012,5,3105,310527.0,9.999130510390401,999.91305103904
Lambeth,2012-06-01,2012,6,3281,310527.0,10.565908922573561,1056.590892257356
Lambeth,2012-07-01,2012,7,3122,310527.0,10.053876152476274,1005.3876152476274
Lambeth,2012-08-01,2012,8,3245,310527.0,10.449976974627004,1044.9976974627004
Lambeth,2012-09-01,2012,9,3114,310527.0,10.02811349737704,1002.811349737704
Lambeth,2012-10-01,2012,10,3223,310527.0,10.37912967310411,1037.912967310411
Lambeth,2012-11-01,2012,11,3342,310527.0,10.762349167705224,1076.2349167705224
Lambeth,2012-12-01,2012,12,3100,310527.0,9.983028850953378,998.302885095338
Lambeth,2013-01-01,2013,1,3179,314569.0,10.105890917413985,1010.5890917413985
Lambeth,2013-02-01,2013,2,2721,314569.0,8.649930539881552,864.9930539881552
Lambeth,2013-03-01,2013,3,2996,314569.0,9.524142556958887,952.4142556958886
Lambeth,2013-04-01,2013,4,2826,314569.0,8.983720582765626,898.3720582765626
Lambeth,2013-05-01,2013,5,2944,314569.0,9.358837011911536,935.8837011911536
Lambeth,2013-06-01,2013,6,3088,314569.0,9.816606213581123,981.6606213581122
Lambeth,2013-07-01,2013,7,3185,314569.0,10.124964634150219,1012.4964634150218
Lambeth,2013-08-01,2013,8,3225,314569.0,10.252122745725103,1025.2122745725103
Lambeth,2013-09-01,2013,9,3023,314569.0,9.609974282271935,960.9974282271934
Lambeth,2013-10-01,2013,10,3166,314569.0,10.064564531152147,1006.4564531152148
Lambeth,2013-11-01,2013,11,2991,314569.0,9.508247793012027,950.8247793012026
Lambeth,2013-12-01,2013,12,2850,314569.0,9.060015449710557,906.0015449710556
Lambeth,2014-01-01,2014,1,3136,318543.0,9.844824717542059,984.4824717542059
Lambeth,2014-02-01,2014,2,2680,318543.0,8.413306837695382,841.3306837695382
Lambeth,2014-03-01,2014,3,2791,318543.0,8.761768426868587,876.1768426868585
Lambeth,2014-04-01,2014,4,2745,318543.0,8.617360921445457,861.7360921445456
Lambeth,2014-05-01,2014,5,2818,318543.0,8.84652935396477,884.6529353964771
Lambeth,2014-06-01,2014,6,3000,318543.0,9.41788078846498,941.7880788464979
Lambeth,2014-07-01,2014,7,2964,318543.0,9.3048662190034,930.48662190034
Lambeth,2014-08-01,2014,8,3104,318543.0,9.744367322465099,974.4367322465099
Lambeth,2014-09-01,2014,9,3040,318543.0,9.54345253231118,954.3452532311179
Lambeth,2014-10-01,2014,10,3229,318543.0,10.136779021984474,1013.6779021984473
Lambeth,2014-11-01,2014,11,2985,318543.0,9.370791384522654,937.0791384522655
Lambeth,2014-12-01,2014,12,2884,318543.0,9.053722731311,905.3722731311001
Lambeth,2015-01-01,2015,1,2655,324758.0,8.17531823696414,817.531823696414
Lambeth,2015-02-01,2015,2,2716,324758.0,8.363150407380266,836.3150407380265
Lambeth,2015-03-01,2015,3,3064,324758.0,9.434717543524716,943.4717543524716
Lambeth,2015-04-01,2015,4,2913,324758.0,8.969755941347096,896.9755941347096
Lambeth,2015-05-01,2015,5,3199,324758.0,9.850411691166961,985.0411691166961
Lambeth,2015-06-01,2015,6,2976,324758.0,9.163746543580142,916.3746543580143
Lambeth,2015-07-01,2015,7,3233,324758.0,9.955105032054638,995.5105032054638
Lambeth,2015-08-01,2015,8,3219,324758.0,9.911996009336182,991.1996009336183
Lambeth,2015-09-01,2015,9,2980,324758.0,9.176063407213988,917.6063407213987
Lambeth,2015-10-01,2015,10,3276,324758.0,10.087511316118464,1008.7511316118464
Lambeth,2015-11-01,2015,11,3306,324758.0,10.179887793372295,1017.9887793372296
Lambeth,2015-12-01,2015,12,3023,324758.0,9.308469691277812,930.8469691277812
Lambeth,2016-01-01,2016,1,3087,328237.0,9.404789831737434,940.4789831737434
Lambeth,2016-02-01,2016,2,2909,328237.0,8.862498743286102,886.2498743286101
Lambeth,2016-03-01,2016,3,3007,328237.0,9.161063499849194,916.1063499849195
Lambeth,2016-04-01,2016,4,3051,328237.0,9.295112982387726,929.5112982387726
Lambeth,2016-05-01,2016,5,3404,328237.0,10.370555421844582,1037.0555421844583
Lambeth,2016-06-01,2016,6,3291,328237.0,10.026291978052445,1002.6291978052444
Lambeth,2016-07-01,2016,7,3532,328237.0,10.760517552865764,1076.0517552865765
Lambeth,2016-08-01,2016,8,3367,328237.0,10.25783199334627,1025.7831993346272
Lambeth,2016-09-01,2016,9,3168,328237.0,9.651562742774276,965.1562742774275
Lambeth,2016-10-01,2016,10,3199,328237.0,9.746006696380968,974.6006696380969
Lambeth,2016-11-01,2016,11,3041,328237.0,9.264647190901696,926.4647190901695
Lambeth,2016-12-01,2016,12,3020,328237.0,9.200669028781034,920.0669028781033
Lambeth,2017-01-01,2017,1,3055,331157.0,9.225231536703134,922.5231536703135
Lambeth,2017-02-01,2017,2,2565,331157.0,7.74557083196188,774.5570831961879
Lambeth,2017-03-01,2017,3,3014,331157.0,9.101423192020704,910.1423192020703
Lambeth,2017-04-01,2017,4,2970,331157.0,8.968555700166387,896.8555700166387
Lambeth,2017-05-01,2017,5,3105,331157.0,9.376217322901223,937.6217322901222
Lambeth,2017-06-01,2017,6,3250,331157.0,9.814076102875676,981.4076102875675
Lambeth,2017-07-01,2017,7,3562,331157.0,10.75622740875174,1075.622740875174
Lambeth,2017-08-01,2017,8,3388,331157.0,10.230796872782395,1023.0796872782396
Lambeth,2017-09-01,2017,9,3051,331157.0,9.213152673807286,921.3152673807288
Lambeth,2017-10-01,2017,10,3150,331157.0,9.512104530479501,951.2104530479501
Lambeth,2017-11-01,2017,11,3299,331157.0,9.9620421733498,996.2042173349801
Lambeth,2017-12-01,2017,12,2785,331157.0,8.409908291233464,840.9908291233463
Lambeth,2018-01-01,2018,1,3092,334724.0,9.237461311408802,923.7461311408803
Lambeth,2018-02-01,2018,2,2813,334724.0,8.403938767462147,840.3938767462148
Lambeth,2018-03-01,2018,3,2987,334724.0,8.923770031428878,892.3770031428879
Lambeth,2018-04-01,2018,4,3082,334724.0,9.207585951410715,920.7585951410715
